"Notes"	"County"	"County Code"	"Ten-Year Age Groups"	"Ten-Year Age Groups Code"	"Month"	"Month Code"	Deaths	Population	Crude Rate
	"Anderson County, TN"	"47001"	"65-74 years"	"65-74"	"Sep., 2014"	"2014/09"	17	Not Applicable	Not Applicable
	"Anderson County, TN"	"47001"	"65-74 years"	"65-74"	"Oct., 2014"	"2014/10"	13	Not Applicable	Not Applicable
	"Anderson County, TN"	"47001"	"65-74 years"	"65-74"	"Nov., 2014"	"2014/11"	14	Not Applicable	Not Applicable
	"Anderson County, TN"	"47001"	"65-74 years"	"65-74"	"Dec., 2014"	"2014/12"	20	Not Applicable	Not Applicable
	"Anderson County, TN"	"47001"	"65-74 years"	"65-74"	"Jan., 2015"	"2015/01"	16	Not Applicable	Not Applicable
	"Anderson County, TN"	"47001"	"65-74 years"	"65-74"	"Feb., 2015"	"2015/02"	12	Not Applicable	Not Applicable
	"Anderson County, TN"	"47001"	"65-74 years"	"65-74"	"Mar., 2015"	"2015/03"	15	Not Applicable	Not Applicable
	"Anderson County, TN"	"47001"	"65-74 years"	"65-74"	"Apr., 2015"	"2015/04"	14	Not Applicable	Not Applicable
	"Anderson County, TN"	"47001"	"65-74 years"	"65-74"	"May, 2015"	"2015/05"	17	Not Applicable	Not Applicable
	"Anderson County, TN"	"47001"	"65-74 years"	"65-74"	"Jun., 2015"	"2015/06"	23	Not Applicable	Not Applicable
	"Anderson County, TN"	"47001"	"65-74 years"	"65-74"	"Jul., 2015"	"2015/07"	16	Not Applicable	Not Applicable
	"Anderson County, TN"	"47001"	"65-74 years"	"65-74"	"Aug., 2015"	"2015/08"	15	Not Applicable	Not Applicable
	"Anderson County, TN"	"47001"	"65-74 years"	"65-74"	"Sep., 2015"	"2015/09"	17	Not Applicable	Not Applicable
	"Anderson County, TN"	"47001"	"65-74 years"	"65-74"	"Oct., 2015"	"2015/10"	14	Not Applicable	Not Applicable
	"Anderson County, TN"	"47001"	"65-74 years"	"65-74"	"Nov., 2015"	"2015/11"	20	Not Applicable	Not Applicable
	"Anderson County, TN"	"47001"	"65-74 years"	"65-74"	"Dec., 2015"	"2015/12"	16	Not Applicable	Not Applicable
	"Anderson County, TN"	"47001"	"75-84 years"	"75-84"	"Jan., 2013"	"2013/01"	25	Not Applicable	Not Applicable
	"Anderson County, TN"	"47001"	"75-84 years"	"75-84"	"Feb., 2013"	"2013/02"	26	Not Applicable	Not Applicable
	"Anderson County, TN"	"47001"	"75-84 years"	"75-84"	"Mar., 2013"	"2013/03"	23	Not Applicable	Not Applicable
	"Anderson County, TN"	"47001"	"75-84 years"	"75-84"	"Apr., 2013"	"2013/04"	21	Not Applicable	Not Applicable
	"Anderson County, TN"	"47001"	"75-84 years"	"75-84"	"May, 2013"	"2013/05"	13	Not Applicable	Not Applicable
	"Anderson County, TN"	"47001"	"75-84 years"	"75-84"	"Jun., 2013"	"2013/06"	11	Not Applicable	Not Applicable
	"Anderson County, TN"	"47001"	"75-84 years"	"75-84"	"Jul., 2013"	"2013/07"	20	Not Applicable	Not Applicable
	"Anderson County, TN"	"47001"	"75-84 years"	"75-84"	"Aug., 2013"	"2013/08"	19	Not Applicable	Not Applicable
	"Anderson County, TN"	"47001"	"75-84 years"	"75-84"	"Sep., 2013"	"2013/09"	12	Not Applicable	Not Applicable
	"Anderson County, TN"	"47001"	"75-84 years"	"75-84"	"Oct., 2013"	"2013/10"	20	Not Applicable	Not Applicable
	"Anderson County, TN"	"47001"	"75-84 years"	"75-84"	"Nov., 2013"	"2013/11"	16	Not Applicable	Not Applicable
	"Anderson County, TN"	"47001"	"75-84 years"	"75-84"	"Dec., 2013"	"2013/12"	20	Not Applicable	Not Applicable
	"Anderson County, TN"	"47001"	"75-84 years"	"75-84"	"Jan., 2014"	"2014/01"	20	Not Applicable	Not Applicable
	"Anderson County, TN"	"47001"	"75-84 years"	"75-84"	"Feb., 2014"	"2014/02"	14	Not Applicable	Not Applicable
	"Anderson County, TN"	"47001"	"75-84 years"	"75-84"	"Mar., 2014"	"2014/03"	31	Not Applicable	Not Applicable
	"Anderson County, TN"	"47001"	"75-84 years"	"75-84"	"Apr., 2014"	"2014/04"	18	Not Applicable	Not Applicable
