"Notes"	"County"	"County Code"	"Ten-Year Age Groups"	"Ten-Year Age Groups Code"	"Month"	"Month Code"	Deaths	Population	Crude Rate
	"Lee County, FL"	"12071"	"55-64 years"	"55-64"	"Jun., 2012"	"2012/06"	56	Not Applicable	Not Applicable
	"Lee County, FL"	"12071"	"55-64 years"	"55-64"	"Jul., 2012"	"2012/07"	53	Not Applicable	Not Applicable
	"Lee County, FL"	"12071"	"55-64 years"	"55-64"	"Aug., 2012"	"2012/08"	51	Not Applicable	Not Applicable
	"Lee County, FL"	"12071"	"55-64 years"	"55-64"	"Sep., 2012"	"2012/09"	51	Not Applicable	Not Applicable
	"Lee County, FL"	"12071"	"55-64 years"	"55-64"	"Oct., 2012"	"2012/10"	51	Not Applicable	Not Applicable
	"Lee County, FL"	"12071"	"55-64 years"	"55-64"	"Nov., 2012"	"2012/11"	57	Not Applicable	Not Applicable
	"Lee County, FL"	"12071"	"55-64 years"	"55-64"	"Dec., 2012"	"2012/12"	59	Not Applicable	Not Applicable
	"Lee County, FL"	"12071"	"65-74 years"	"65-74"	"Jan., 2010"	"2010/01"	96	Not Applicable	Not Applicable
	"Lee County, FL"	"12071"	"65-74 years"	"65-74"	"Feb., 2010"	"2010/02"	77	Not Applicable	Not Applicable
	"Lee County, FL"	"12071"	"65-74 years"	"65-74"	"Mar., 2010"	"2010/03"	89	Not Applicable	Not Applicable
	"Lee County, FL"	"12071"	"65-74 years"	"65-74"	"Apr., 2010"	"2010/04"	89	Not Applicable	Not Applicable
	"Lee County, FL"	"12071"	"65-74 years"	"65-74"	"May, 2010"	"2010/05"	78	Not Applicable	Not Applicable
	"Lee County, FL"	"12071"	"65-74 years"	"65-74"	"Jun., 2010"	"2010/06"	85	Not Applicable	Not Applicable
	"Lee County, FL"	"12071"	"65-74 years"	"65-74"	"Jul., 2010"	"2010/07"	87	Not Applicable	Not Applicable
	"Lee County, FL"	"12071"	"65-74 years"	"65-74"	"Aug., 2010"	"2010/08"	78	Not Applicable	Not Applicable
	"Lee County, FL"	"12071"	"65-74 years"	"65-74"	"Sep., 2010"	"2010/09"	83	Not Applicable	Not Applicable
	"Lee County, FL"	"12071"	"65-74 years"	"65-74"	"Oct., 2010"	"2010/10"	93	Not Applicable	Not Applicable
	"Lee County, FL"	"12071"	"65-74 years"	"65-74"	"Nov., 2010"	"2010/11"	91	Not Applicable	Not Applicable
	"Lee County, FL"	"12071"	"65-74 years"	"65-74"	"Dec., 2010"	"2010/12"	84	Not Applicable	Not Applicable
	"Lee County, FL"	"12071"	"65-74 years"	"65-74"	"Jan., 2011"	"2011/01"	93	Not Applicable	Not Applicable
	"Lee County, FL"	"12071"	"65-74 years"	"65-74"	"Feb., 2011"	"2011/02"	75	Not Applicable	Not Applicable
	"Lee County, FL"	"12071"	"65-74 years"	"65-74"	"Mar., 2011"	"2011/03"	107	Not Applicable	Not Applicable
	"Lee County, FL"	"12071"	"65-74 years"	"65-74"	"Apr., 2011"	"2011/04"	88	Not Applicable	Not Applicable
	"Lee County, FL"	"12071"	"65-74 years"	"65-74"	"May, 2011"	"2011/05"	61	Not Applicable	Not Applicable
	"Lee County, FL"	"12071"	"65-74 years"	"65-74"	"Jun., 2011"	"2011/06"	74	Not Applicable	Not Applicable
	"Lee County, FL"	"12071"	"65-74 years"	"65-74"	"Jul., 2011"	"2011/07"	80	Not Applicable	Not Applicable
	"Lee County, FL"	"12071"	"65-74 years"	"65-74"	"Aug., 2011"	"2011/08"	89	Not Applicable	Not Applicable
	"Lee County, FL"	"12071"	"65-74 years"	"65-74"	"Sep., 2011"	"2011/09"	90	Not Applicable	Not Applicable
	"Lee County, FL"	"12071"	"65-74 years"	"65-74"	"Oct., 2011"	"2011/10"	93	Not Applicable	Not Applicable
	"Lee County, FL"	"12071"	"65-74 years"	"65-74"	"Nov., 2011"	"2011/11"	102	Not Applicable	Not Applicable
	"Lee County, FL"	"12071"	"65-74 years"	"65-74"	"Dec., 2011"	"2011/12"	102	Not Applicable	Not Applicable
	"Lee County, FL"	"12071"	"65-74 years"	"65-74"	"Jan., 2012"	"2012/01"	102	Not Applicable	Not Applicable
	"Lee County, FL"	"12071"	"65-74 years"	"65-74"	"Feb., 2012"	"2012/02"	88	Not Applicable	Not Applicable
	"Lee County, FL"	"12071"	"65-74 years"	"65-74"	"Mar., 2012"	"2012/03"	83	Not Applicable	Not Applicable
	"Lee County, FL"	"12071"	"65-74 years"	"65-74"	"Apr., 2012"	"2012/04"	99	Not Applicable	Not Applicable
	"Lee County, FL"	"12071"	"65-74 years"	"65-74"	"May, 2012"	"2012/05"	99	Not Applicable	Not Applicable
	"Lee County, FL"	"12071"	"65-74 years"	"65-74"	"Jun., 2012"	"2012/06"	96	Not Applicable	Not Applicable
	"Lee County, FL"	"12071"	"65-74 years"	"65-74"	"Jul., 2012"	"2012/07"	104	Not Applicable	Not Applicable
	"Lee County, FL"	"12071"	"65-74 years"	"65-74"	"Aug., 2012"	"2012/08"	92	Not Applicable	Not Applicable
	"Lee County, FL"	"12071"	"65-74 years"	"65-74"	"Sep., 2012"	"2012/09"	95	Not Applicable	Not Applicable
	"Lee County, FL"	"12071"	"65-74 years"	"65-74"	"Oct., 2012"	"2012/10"	79	Not Applicable	Not Applicable
	"Lee County, FL"	"12071"	"65-74 years"	"65-74"	"Nov., 2012"	"2012/11"	80	Not Applicable	Not Applicable
	"Lee County, FL"	"12071"	"65-74 years"	"65-74"	"Dec., 2012"	"2012/12"	87	Not Applicable	Not Applicable
	"Lee County, FL"	"12071"	"75-84 years"	"75-84"	"Jan., 2010"	"2010/01"	149	Not Applicable	Not Applicable
	"Lee County, FL"	"12071"	"75-84 years"	"75-84"	"Feb., 2010"	"2010/02"	142	Not Applicable	Not Applicable
	"Lee County, FL"	"12071"	"75-84 years"	"75-84"	"Mar., 2010"	"2010/03"	142	Not Applicable	Not Applicable
	"Lee County, FL"	"12071"	"75-84 years"	"75-84"	"Apr., 2010"	"2010/04"	135	Not Applicable	Not Applicable
	"Lee County, FL"	"12071"	"75-84 years"	"75-84"	"May, 2010"	"2010/05"	152	Not Applicable	Not Applicable
	"Lee County, FL"	"12071"	"75-84 years"	"75-84"	"Jun., 2010"	"2010/06"	122	Not Applicable	Not Applicable
	"Lee County, FL"	"12071"	"75-84 years"	"75-84"	"Jul., 2010"	"2010/07"	145	Not Applicable	Not Applicable
	"Lee County, FL"	"12071"	"75-84 years"	"75-84"	"Aug., 2010"	"2010/08"	132	Not Applicable	Not Applicable
	"Lee County, FL"	"12071"	"75-84 years"	"75-84"	"Sep., 2010"	"2010/09"	149	Not Applicable	Not Applicable
	"Lee County, FL"	"12071"	"75-84 years"	"75-84"	"Oct., 2010"	"2010/10"	143	Not Applicable	Not Applicable
	"Lee County, FL"	"12071"	"75-84 years"	"75-84"	"Nov., 2010"	"2010/11"	135	Not Applicable	Not Applicable
	"Lee County, FL"	"12071"	"75-84 years"	"75-84"	"Dec., 2010"	"2010/12"	148	Not Applicable	Not Applicable
	"Lee County, FL"	"12071"	"75-84 years"	"75-84"	"Jan., 2011"	"2011/01"	154	Not Applicable	Not Applicable
	"Lee County, FL"	"12071"	"75-84 years"	"75-84"	"Feb., 2011"	"2011/02"	129	Not Applicable	Not Applicable
	"Lee County, FL"	"12071"	"75-84 years"	"75-84"	"Mar., 2011"	"2011/03"	141	Not Applicable	Not Applicable
	"Lee County, FL"	"12071"	"75-84 years"	"75-84"	"Apr., 2011"	"2011/04"	140	Not Applicable	Not Applicable
	"Lee County, FL"	"12071"	"75-84 years"	"75-84"	"May, 2011"	"2011/05"	129	Not Applicable	Not Applicable
	"Lee County, FL"	"12071"	"75-84 years"	"75-84"	"Jun., 2011"	"2011/06"	145	Not Applicable	Not Applicable
	"Lee County, FL"	"12071"	"75-84 years"	"75-84"	"Jul., 2011"	"2011/07"	134	Not Applicable	Not Applicable
	"Lee County, FL"	"12071"	"75-84 years"	"75-84"	"Aug., 2011"	"2011/08"	126	Not Applicable	Not Applicable
	"Lee County, FL"	"12071"	"75-84 years"	"75-84"	"Sep., 2011"	"2011/09"	135	Not Applicable	Not Applicable
	"Lee County, FL"	"12071"	"75-84 years"	"75-84"	"Oct., 2011"	"2011/10"	146	Not Applicable	Not Applicable
	"Lee County, FL"	"12071"	"75-84 years"	"75-84"	"Nov., 2011"	"2011/11"	130	Not Applicable	Not Applicable
	"Lee County, FL"	"12071"	"75-84 years"	"75-84"	"Dec., 2011"	"2011/12"	131	Not Applicable	Not Applicable
	"Lee County, FL"	"12071"	"75-84 years"	"75-84"	"Jan., 2012"	"2012/01"	134	Not Applicable	Not Applicable
	"Lee County, FL"	"12071"	"75-84 years"	"75-84"	"Feb., 2012"	"2012/02"	131	Not Applicable	Not Applicable
	"Lee County, FL"	"12071"	"75-84 years"	"75-84"	"Mar., 2012"	"2012/03"	150	Not Applicable	Not Applicable
	"Lee County, FL"	"12071"	"75-84 years"	"75-84"	"Apr., 2012"	"2012/04"	129	Not Applicable	Not Applicable
	"Lee County, FL"	"12071"	"75-84 years"	"75-84"	"May, 2012"	"2012/05"	132	Not Applicable	Not Applicable
	"Lee County, FL"	"12071"	"75-84 years"	"75-84"	"Jun., 2012"	"2012/06"	121	Not Applicable	Not Applicable
	"Lee County, FL"	"12071"	"75-84 years"	"75-84"	"Jul., 2012"	"2012/07"	119	Not Applicable	Not Applicable
	"Lee County, FL"	"12071"	"75-84 years"	"75-84"	"Aug., 2012"	"2012/08"	119	Not Applicable	Not Applicable
	"Lee County, FL"	"12071"	"75-84 years"	"75-84"	"Sep., 2012"	"2012/09"	124	Not Applicable	Not Applicable
	"Lee County, FL"	"12071"	"75-84 years"	"75-84"	"Oct., 2012"	"2012/10"	158	Not Applicable	Not Applicable
	"Lee County, FL"	"12071"	"75-84 years"	"75-84"	"Nov., 2012"	"2012/11"	122	Not Applicable	Not Applicable
	"Lee County, FL"	"12071"	"75-84 years"	"75-84"	"Dec., 2012"	"2012/12"	130	Not Applicable	Not Applicable
	"Lee County, FL"	"12071"	"85+ years"	"85+"	"Jan., 2010"	"2010/01"	177	Not Applicable	Not Applicable
	"Lee County, FL"	"12071"	"85+ years"	"85+"	"Feb., 2010"	"2010/02"	154	Not Applicable	Not Applicable
	"Lee County, FL"	"12071"	"85+ years"	"85+"	"Mar., 2010"	"2010/03"	179	Not Applicable	Not Applicable
	"Lee County, FL"	"12071"	"85+ years"	"85+"	"Apr., 2010"	"2010/04"	174	Not Applicable	Not Applicable
	"Lee County, FL"	"12071"	"85+ years"	"85+"	"May, 2010"	"2010/05"	138	Not Applicable	Not Applicable
	"Lee County, FL"	"12071"	"85+ years"	"85+"	"Jun., 2010"	"2010/06"	151	Not Applicable	Not Applicable
	"Lee County, FL"	"12071"	"85+ years"	"85+"	"Jul., 2010"	"2010/07"	169	Not Applicable	Not Applicable
	"Lee County, FL"	"12071"	"85+ years"	"85+"	"Aug., 2010"	"2010/08"	144	Not Applicable	Not Applicable
	"Lee County, FL"	"12071"	"85+ years"	"85+"	"Sep., 2010"	"2010/09"	164	Not Applicable	Not Applicable
	"Lee County, FL"	"12071"	"85+ years"	"85+"	"Oct., 2010"	"2010/10"	178	Not Applicable	Not Applicable
	"Lee County, FL"	"12071"	"85+ years"	"85+"	"Nov., 2010"	"2010/11"	161	Not Applicable	Not Applicable
	"Lee County, FL"	"12071"	"85+ years"	"85+"	"Dec., 2010"	"2010/12"	197	Not Applicable	Not Applicable
	"Lee County, FL"	"12071"	"85+ years"	"85+"	"Jan., 2011"	"2011/01"	219	Not Applicable	Not Applicable
	"Lee County, FL"	"12071"	"85+ years"	"85+"	"Feb., 2011"	"2011/02"	158	Not Applicable	Not Applicable
	"Lee County, FL"	"12071"	"85+ years"	"85+"	"Mar., 2011"	"2011/03"	172	Not Applicable	Not Applicable
	"Lee County, FL"	"12071"	"85+ years"	"85+"	"Apr., 2011"	"2011/04"	153	Not Applicable	Not Applicable
	"Lee County, FL"	"12071"	"85+ years"	"85+"	"May, 2011"	"2011/05"	157	Not Applicable	Not Applicable
	"Lee County, FL"	"12071"	"85+ years"	"85+"	"Jun., 2011"	"2011/06"	165	Not Applicable	Not Applicable
	"Lee County, FL"	"12071"	"85+ years"	"85+"	"Jul., 2011"	"2011/07"	161	Not Applicable	Not Applicable
	"Lee County, FL"	"12071"	"85+ years"	"85+"	"Aug., 2011"	"2011/08"	166	Not Applicable	Not Applicable
	"Lee County, FL"	"12071"	"85+ years"	"85+"	"Sep., 2011"	"2011/09"	163	Not Applicable	Not Applicable
	"Lee County, FL"	"12071"	"85+ years"	"85+"	"Oct., 2011"	"2011/10"	170	Not Applicable	Not Applicable
	"Lee County, FL"	"12071"	"85+ years"	"85+"	"Nov., 2011"	"2011/11"	154	Not Applicable	Not Applicable
	"Lee County, FL"	"12071"	"85+ years"	"85+"	"Dec., 2011"	"2011/12"	171	Not Applicable	Not Applicable
	"Lee County, FL"	"12071"	"85+ years"	"85+"	"Jan., 2012"	"2012/01"	183	Not Applicable	Not Applicable
	"Lee County, FL"	"12071"	"85+ years"	"85+"	"Feb., 2012"	"2012/02"	181	Not Applicable	Not Applicable
	"Lee County, FL"	"12071"	"85+ years"	"85+"	"Mar., 2012"	"2012/03"	170	Not Applicable	Not Applicable
	"Lee County, FL"	"12071"	"85+ years"	"85+"	"Apr., 2012"	"2012/04"	158	Not Applicable	Not Applicable
	"Lee County, FL"	"12071"	"85+ years"	"85+"	"May, 2012"	"2012/05"	153	Not Applicable	Not Applicable
	"Lee County, FL"	"12071"	"85+ years"	"85+"	"Jun., 2012"	"2012/06"	158	Not Applicable	Not Applicable
	"Lee County, FL"	"12071"	"85+ years"	"85+"	"Jul., 2012"	"2012/07"	149	Not Applicable	Not Applicable
	"Lee County, FL"	"12071"	"85+ years"	"85+"	"Aug., 2012"	"2012/08"	155	Not Applicable	Not Applicable
	"Lee County, FL"	"12071"	"85+ years"	"85+"	"Sep., 2012"	"2012/09"	162	Not Applicable	Not Applicable
	"Lee County, FL"	"12071"	"85+ years"	"85+"	"Oct., 2012"	"2012/10"	165	Not Applicable	Not Applicable
	"Lee County, FL"	"12071"	"85+ years"	"85+"	"Nov., 2012"	"2012/11"	183	Not Applicable	Not Applicable
	"Lee County, FL"	"12071"	"85+ years"	"85+"	"Dec., 2012"	"2012/12"	204	Not Applicable	Not Applicable
	"Leon County, FL"	"12073"	"55-64 years"	"55-64"	"Jan., 2010"	"2010/01"	20	Not Applicable	Not Applicable
	"Leon County, FL"	"12073"	"55-64 years"	"55-64"	"Feb., 2010"	"2010/02"	23	Not Applicable	Not Applicable
	"Leon County, FL"	"12073"	"55-64 years"	"55-64"	"Mar., 2010"	"2010/03"	16	Not Applicable	Not Applicable
	"Leon County, FL"	"12073"	"55-64 years"	"55-64"	"Apr., 2010"	"2010/04"	15	Not Applicable	Not Applicable
	"Leon County, FL"	"12073"	"55-64 years"	"55-64"	"May, 2010"	"2010/05"	20	Not Applicable	Not Applicable
	"Leon County, FL"	"12073"	"55-64 years"	"55-64"	"Jun., 2010"	"2010/06"	16	Not Applicable	Not Applicable
	"Leon County, FL"	"12073"	"55-64 years"	"55-64"	"Jul., 2010"	"2010/07"	16	Not Applicable	Not Applicable
	"Leon County, FL"	"12073"	"55-64 years"	"55-64"	"Aug., 2010"	"2010/08"	12	Not Applicable	Not Applicable
	"Leon County, FL"	"12073"	"55-64 years"	"55-64"	"Sep., 2010"	"2010/09"	21	Not Applicable	Not Applicable
	"Leon County, FL"	"12073"	"55-64 years"	"55-64"	"Oct., 2010"	"2010/10"	20	Not Applicable	Not Applicable
	"Leon County, FL"	"12073"	"55-64 years"	"55-64"	"Nov., 2010"	"2010/11"	30	Not Applicable	Not Applicable
	"Leon County, FL"	"12073"	"55-64 years"	"55-64"	"Dec., 2010"	"2010/12"	14	Not Applicable	Not Applicable
	"Leon County, FL"	"12073"	"55-64 years"	"55-64"	"Jan., 2011"	"2011/01"	23	Not Applicable	Not Applicable
	"Leon County, FL"	"12073"	"55-64 years"	"55-64"	"Feb., 2011"	"2011/02"	10	Not Applicable	Not Applicable
	"Leon County, FL"	"12073"	"55-64 years"	"55-64"	"Mar., 2011"	"2011/03"	24	Not Applicable	Not Applicable
	"Leon County, FL"	"12073"	"55-64 years"	"55-64"	"Apr., 2011"	"2011/04"	18	Not Applicable	Not Applicable
	"Leon County, FL"	"12073"	"55-64 years"	"55-64"	"May, 2011"	"2011/05"	30	Not Applicable	Not Applicable
	"Leon County, FL"	"12073"	"55-64 years"	"55-64"	"Jun., 2011"	"2011/06"	11	Not Applicable	Not Applicable
