"Notes"	"County"	"County Code"	"Ten-Year Age Groups"	"Ten-Year Age Groups Code"	"Month"	"Month Code"	Deaths	Population	Crude Rate
	"Black Hawk County, IA"	"19013"	"65-74 years"	"65-74"	"Dec., 2010"	"2010/12"	19	Not Applicable	Not Applicable
	"Black Hawk County, IA"	"19013"	"65-74 years"	"65-74"	"Jan., 2011"	"2011/01"	13	Not Applicable	Not Applicable
	"Black Hawk County, IA"	"19013"	"65-74 years"	"65-74"	"Feb., 2011"	"2011/02"	10	Not Applicable	Not Applicable
	"Black Hawk County, IA"	"19013"	"65-74 years"	"65-74"	"Mar., 2011"	"2011/03"	12	Not Applicable	Not Applicable
	"Black Hawk County, IA"	"19013"	"65-74 years"	"65-74"	"Apr., 2011"	"2011/04"	13	Not Applicable	Not Applicable
	"Black Hawk County, IA"	"19013"	"65-74 years"	"65-74"	"Jun., 2011"	"2011/06"	30	Not Applicable	Not Applicable
	"Black Hawk County, IA"	"19013"	"65-74 years"	"65-74"	"Jul., 2011"	"2011/07"	14	Not Applicable	Not Applicable
	"Black Hawk County, IA"	"19013"	"65-74 years"	"65-74"	"Aug., 2011"	"2011/08"	12	Not Applicable	Not Applicable
	"Black Hawk County, IA"	"19013"	"65-74 years"	"65-74"	"Sep., 2011"	"2011/09"	17	Not Applicable	Not Applicable
	"Black Hawk County, IA"	"19013"	"65-74 years"	"65-74"	"Oct., 2011"	"2011/10"	14	Not Applicable	Not Applicable
	"Black Hawk County, IA"	"19013"	"65-74 years"	"65-74"	"Nov., 2011"	"2011/11"	12	Not Applicable	Not Applicable
	"Black Hawk County, IA"	"19013"	"65-74 years"	"65-74"	"Dec., 2011"	"2011/12"	17	Not Applicable	Not Applicable
	"Black Hawk County, IA"	"19013"	"65-74 years"	"65-74"	"Jan., 2012"	"2012/01"	22	Not Applicable	Not Applicable
	"Black Hawk County, IA"	"19013"	"65-74 years"	"65-74"	"Feb., 2012"	"2012/02"	14	Not Applicable	Not Applicable
	"Black Hawk County, IA"	"19013"	"65-74 years"	"65-74"	"Mar., 2012"	"2012/03"	22	Not Applicable	Not Applicable
	"Black Hawk County, IA"	"19013"	"65-74 years"	"65-74"	"Apr., 2012"	"2012/04"	12	Not Applicable	Not Applicable
	"Black Hawk County, IA"	"19013"	"65-74 years"	"65-74"	"May, 2012"	"2012/05"	18	Not Applicable	Not Applicable
	"Black Hawk County, IA"	"19013"	"65-74 years"	"65-74"	"Jun., 2012"	"2012/06"	11	Not Applicable	Not Applicable
	"Black Hawk County, IA"	"19013"	"65-74 years"	"65-74"	"Aug., 2012"	"2012/08"	14	Not Applicable	Not Applicable
	"Black Hawk County, IA"	"19013"	"65-74 years"	"65-74"	"Sep., 2012"	"2012/09"	13	Not Applicable	Not Applicable
