"Notes"	"County"	"County Code"	"Ten-Year Age Groups"	"Ten-Year Age Groups Code"	"Month"	"Month Code"	Deaths	Population	Crude Rate
	"Adams County, IL"	"17001"	"85+ years"	"85+"	"Nov., 2012"	"2012/11"	31	Not Applicable	Not Applicable
	"Adams County, IL"	"17001"	"85+ years"	"85+"	"Dec., 2012"	"2012/12"	28	Not Applicable	Not Applicable
	"Adams County, IL"	"17001"	"85+ years"	"85+"	"Jan., 2013"	"2013/01"	34	Not Applicable	Not Applicable
	"Adams County, IL"	"17001"	"85+ years"	"85+"	"Feb., 2013"	"2013/02"	29	Not Applicable	Not Applicable
	"Adams County, IL"	"17001"	"85+ years"	"85+"	"Mar., 2013"	"2013/03"	40	Not Applicable	Not Applicable
	"Adams County, IL"	"17001"	"85+ years"	"85+"	"Apr., 2013"	"2013/04"	33	Not Applicable	Not Applicable
	"Adams County, IL"	"17001"	"85+ years"	"85+"	"May, 2013"	"2013/05"	24	Not Applicable	Not Applicable
	"Adams County, IL"	"17001"	"85+ years"	"85+"	"Jun., 2013"	"2013/06"	26	Not Applicable	Not Applicable
	"Adams County, IL"	"17001"	"85+ years"	"85+"	"Jul., 2013"	"2013/07"	23	Not Applicable	Not Applicable
	"Adams County, IL"	"17001"	"85+ years"	"85+"	"Aug., 2013"	"2013/08"	25	Not Applicable	Not Applicable
	"Adams County, IL"	"17001"	"85+ years"	"85+"	"Sep., 2013"	"2013/09"	27	Not Applicable	Not Applicable
	"Adams County, IL"	"17001"	"85+ years"	"85+"	"Oct., 2013"	"2013/10"	24	Not Applicable	Not Applicable
	"Adams County, IL"	"17001"	"85+ years"	"85+"	"Nov., 2013"	"2013/11"	27	Not Applicable	Not Applicable
	"Adams County, IL"	"17001"	"85+ years"	"85+"	"Dec., 2013"	"2013/12"	39	Not Applicable	Not Applicable
	"Bond County, IL"	"17005"	"75-84 years"	"75-84"	"Jan., 2013"	"2013/01"	10	Not Applicable	Not Applicable
	"Bond County, IL"	"17005"	"85+ years"	"85+"	"Oct., 2013"	"2013/10"	11	Not Applicable	Not Applicable
