"Notes"	"County"	"County Code"	"Ten-Year Age Groups"	"Ten-Year Age Groups Code"	"Month"	"Month Code"	Deaths	Population	Crude Rate
	"Anoka County, MN"	"27003"	"65-74 years"	"65-74"	"Aug., 2013"	"2013/08"	25	Not Applicable	Not Applicable
	"Anoka County, MN"	"27003"	"65-74 years"	"65-74"	"Sep., 2013"	"2013/09"	28	Not Applicable	Not Applicable
	"Anoka County, MN"	"27003"	"65-74 years"	"65-74"	"Oct., 2013"	"2013/10"	34	Not Applicable	Not Applicable
	"Anoka County, MN"	"27003"	"65-74 years"	"65-74"	"Nov., 2013"	"2013/11"	26	Not Applicable	Not Applicable
	"Anoka County, MN"	"27003"	"65-74 years"	"65-74"	"Dec., 2013"	"2013/12"	36	Not Applicable	Not Applicable
	"Anoka County, MN"	"27003"	"65-74 years"	"65-74"	"Jan., 2014"	"2014/01"	31	Not Applicable	Not Applicable
	"Anoka County, MN"	"27003"	"65-74 years"	"65-74"	"Feb., 2014"	"2014/02"	20	Not Applicable	Not Applicable
	"Anoka County, MN"	"27003"	"65-74 years"	"65-74"	"Mar., 2014"	"2014/03"	41	Not Applicable	Not Applicable
	"Anoka County, MN"	"27003"	"65-74 years"	"65-74"	"Apr., 2014"	"2014/04"	31	Not Applicable	Not Applicable
	"Anoka County, MN"	"27003"	"65-74 years"	"65-74"	"May, 2014"	"2014/05"	37	Not Applicable	Not Applicable
	"Anoka County, MN"	"27003"	"65-74 years"	"65-74"	"Jun., 2014"	"2014/06"	22	Not Applicable	Not Applicable
	"Anoka County, MN"	"27003"	"65-74 years"	"65-74"	"Jul., 2014"	"2014/07"	25	Not Applicable	Not Applicable
	"Anoka County, MN"	"27003"	"65-74 years"	"65-74"	"Aug., 2014"	"2014/08"	38	Not Applicable	Not Applicable
	"Anoka County, MN"	"27003"	"65-74 years"	"65-74"	"Sep., 2014"	"2014/09"	32	Not Applicable	Not Applicable
	"Anoka County, MN"	"27003"	"65-74 years"	"65-74"	"Oct., 2014"	"2014/10"	40	Not Applicable	Not Applicable
	"Anoka County, MN"	"27003"	"65-74 years"	"65-74"	"Nov., 2014"	"2014/11"	37	Not Applicable	Not Applicable
	"Anoka County, MN"	"27003"	"65-74 years"	"65-74"	"Dec., 2014"	"2014/12"	29	Not Applicable	Not Applicable
	"Anoka County, MN"	"27003"	"65-74 years"	"65-74"	"Jan., 2015"	"2015/01"	33	Not Applicable	Not Applicable
	"Anoka County, MN"	"27003"	"65-74 years"	"65-74"	"Feb., 2015"	"2015/02"	31	Not Applicable	Not Applicable
	"Anoka County, MN"	"27003"	"65-74 years"	"65-74"	"Mar., 2015"	"2015/03"	45	Not Applicable	Not Applicable
	"Anoka County, MN"	"27003"	"65-74 years"	"65-74"	"Apr., 2015"	"2015/04"	25	Not Applicable	Not Applicable
	"Anoka County, MN"	"27003"	"65-74 years"	"65-74"	"May, 2015"	"2015/05"	27	Not Applicable	Not Applicable
	"Anoka County, MN"	"27003"	"65-74 years"	"65-74"	"Jun., 2015"	"2015/06"	34	Not Applicable	Not Applicable
	"Anoka County, MN"	"27003"	"65-74 years"	"65-74"	"Jul., 2015"	"2015/07"	31	Not Applicable	Not Applicable
	"Anoka County, MN"	"27003"	"65-74 years"	"65-74"	"Aug., 2015"	"2015/08"	29	Not Applicable	Not Applicable
	"Anoka County, MN"	"27003"	"65-74 years"	"65-74"	"Sep., 2015"	"2015/09"	33	Not Applicable	Not Applicable
	"Anoka County, MN"	"27003"	"65-74 years"	"65-74"	"Oct., 2015"	"2015/10"	30	Not Applicable	Not Applicable
	"Anoka County, MN"	"27003"	"65-74 years"	"65-74"	"Nov., 2015"	"2015/11"	28	Not Applicable	Not Applicable
	"Anoka County, MN"	"27003"	"65-74 years"	"65-74"	"Dec., 2015"	"2015/12"	44	Not Applicable	Not Applicable
	"Anoka County, MN"	"27003"	"75-84 years"	"75-84"	"Jan., 2013"	"2013/01"	51	Not Applicable	Not Applicable
	"Anoka County, MN"	"27003"	"75-84 years"	"75-84"	"Feb., 2013"	"2013/02"	33	Not Applicable	Not Applicable
	"Anoka County, MN"	"27003"	"75-84 years"	"75-84"	"Mar., 2013"	"2013/03"	43	Not Applicable	Not Applicable
	"Anoka County, MN"	"27003"	"75-84 years"	"75-84"	"Apr., 2013"	"2013/04"	48	Not Applicable	Not Applicable
	"Anoka County, MN"	"27003"	"75-84 years"	"75-84"	"May, 2013"	"2013/05"	36	Not Applicable	Not Applicable
	"Anoka County, MN"	"27003"	"75-84 years"	"75-84"	"Jun., 2013"	"2013/06"	30	Not Applicable	Not Applicable
	"Anoka County, MN"	"27003"	"75-84 years"	"75-84"	"Jul., 2013"	"2013/07"	36	Not Applicable	Not Applicable
	"Anoka County, MN"	"27003"	"75-84 years"	"75-84"	"Aug., 2013"	"2013/08"	39	Not Applicable	Not Applicable
	"Anoka County, MN"	"27003"	"75-84 years"	"75-84"	"Sep., 2013"	"2013/09"	46	Not Applicable	Not Applicable
	"Anoka County, MN"	"27003"	"75-84 years"	"75-84"	"Oct., 2013"	"2013/10"	43	Not Applicable	Not Applicable
	"Anoka County, MN"	"27003"	"75-84 years"	"75-84"	"Nov., 2013"	"2013/11"	37	Not Applicable	Not Applicable
	"Anoka County, MN"	"27003"	"75-84 years"	"75-84"	"Dec., 2013"	"2013/12"	35	Not Applicable	Not Applicable
	"Anoka County, MN"	"27003"	"75-84 years"	"75-84"	"Jan., 2014"	"2014/01"	38	Not Applicable	Not Applicable
	"Anoka County, MN"	"27003"	"75-84 years"	"75-84"	"Feb., 2014"	"2014/02"	30	Not Applicable	Not Applicable
	"Anoka County, MN"	"27003"	"75-84 years"	"75-84"	"Mar., 2014"	"2014/03"	47	Not Applicable	Not Applicable
